Player,POS,Total FPTS,Avg FPTS
"Trevon Clark WR • BAL",WR,0,
"Malachi Fields WR • NYG",WR,0,
"Malik Benson WR • LV",WR,0,
"Jaylon Moore WR • JAC",WR,0,
"Isaiah Winstead WR • NYJ",WR,0,
"Kazmeir Allen WR • WAS",WR,0,
"Bryan Thompson WR • BUF",WR,0,
"Deontez Alexander WR • SEA",WR,0,
"Emmanuel Henderson Jr. WR • SEA",WR,0,
"Daewood Davis WR • CAR",WR,0,
"Praise Olatoke WR • CAR",WR,0,
"Trent Taylor WR • SF",WR,0,0.00
"Derek Wright WR • CAR",WR,0,
"DeVonte Dedmon WR • MIA",WR,0,
"Ricky Pearsall WR • SF",WR,0,
"Jequez Ezzard WR • WAS",WR,0,
"Jaylen Johnson WR • LAC",WR,0,
"Tyjon Lindsey WR • SEA",WR,0,
"Mante Morrow WR • LAC",WR,0,
"Keelan Marion WR • ATL",WR,0,
"Thyrick Pitts WR • GB",WR,0,
"Jaylen Smith WR • SEA",WR,0,
"Andrew Armstrong WR • KC",WR,0,
"Hal Presley WR • TEN",WR,0,
"Daniel Arias WR • ARI",WR,0,
"Ja'seem Reed WR • CAR",WR,0,
"Dohnte Meyers WR • CIN",WR,0,
"Mario Williams WR • LAR",WR,0,
"Jonathan Adams Jr. WR • DET",WR,0,
"Sam Wiglusz WR • LAR",WR,0,
"Winston Wright Jr. WR • CLE",WR,0,
"DaRon Brown WR • FA",WR,0,
"T.J. Simmons WR • TB",WR,0,
"Landon Lenoir WR • CHI",WR,0,
"Kalija Lipscomb WR • TEN",WR,0,
"Keon Coleman WR • BUF",WR,0,
"Skyler Bell WR • BUF",WR,0,
"Danny Gray WR • PHI",WR,0,
"Juwann Winfree WR • HOU",WR,0,0.00
"Sean Ryan WR • BAL",WR,0,
"Javon McKinley WR • PIT",WR,0,
"Sam Brown Jr. WR • GB",WR,0,
"Casey Washington WR • ATL",WR,0,
"Jeremiah Haydel WR • LAR",WR,0,
"Levi Wentz WR • PIT",WR,0,
"Hamze El-Zayat WR • NYJ",WR,0,
"Phillip Brooks WR • KC",WR,0,
"Tyler Davis WR • MIA",WR,0,
"Jack Sorenson WR • CIN",WR,0,
"Key'Shawn Smith WR • KC",WR,0,
"Ketron Jackson Jr. WR • LV",WR,0,
"Jonathan Brady WR • LV",WR,0,
"John Mitchell WR • SEA",WR,0,
"Jared Wayne WR • HOU",WR,0,
"Russell Gage WR • SF",WR,0,
"Josh Cameron WR • JAC",WR,0,
"Malachi Corley WR • CLE",WR,0,
"Terrill Davis WR • MIN",WR,0,
"Shemar Bridges WR • BAL",WR,0,
"Reggie Roberson Jr. WR • TEN",WR,0,
"Jalen Walthall WR • NYJ",WR,0,
"DT Sheffield WR • NYJ",WR,0,
"DJ Turner WR • LV",WR,0,0.00
"Emeka Egbuka WR • TB",WR,0,
"KeAndre Lambert-Smith WR • LAC",WR,0,
"Isaiah McKoy WR • IND",WR,0,
"Chris Bell WR • MIA",WR,0,
"Konata Mumpfield WR • LAR",WR,0,
"Kobe Hudson WR • CAR",WR,0,
"Taysir Mack WR • SF",WR,0,
"Dennis Houston WR • TB",WR,0,
"Justin Lockhart WR • KC",WR,0,
"Kaden Davis WR • CHI",WR,0,
"Cephus Johnson III WR • TB",WR,0,
"Kaden Wetjen WR • PIT",WR,0,
"Jordyn Tyson WR • NO",WR,0,
"Sam James WR • LAR",WR,0,
"Johnny Wilson WR • PHI",WR,0,
"Thomas Sperbeck WR • TB",WR,0,
"Gabriel Benyard WR • BUF",WR,0,
"T.J. Rahming WR • MIA",WR,0,
"Devin Carter WR • CAR",WR,0,
"Jalen Hurd WR • NE",WR,0,
"LaQuvionte Gonzalez WR • LAR",WR,0,
"Brandon Smith WR • PIT",WR,0,
"Michael Young Jr. WR • HOU",WR,0,
"Eli Stove WR • LAC",WR,0,
"Danny Davis WR • GB",WR,0,
"Damion Jeanpiere WR • CAR",WR,0,
"Dylan Drummond WR • ATL",WR,0,0.00
"Jordan Matthews WR • CAR",WR,0,0.00
"Jake Herslow WR • SEA",WR,0,
"Brelan Chancellor WR • PIT",WR,0,
"Dylan Parham TE • DEN",TE,0,
"Brenden Bates TE • CLE",TE,0,
"Greg Dulcich TE • MIA",TE,0,0.00
"Rohan Jones TE • LAR",TE,0,
"Carson Williams TE • LV",TE,0,
"Dylan Soehner TE • NO",TE,0,
"Tre' McKitty TE • HOU",TE,0,0.00
"Cheyenne O'Grady TE • CIN",TE,0,
"Carsen Ryan TE • CLE",TE,0,
"Jaren Kanak TE • TEN",TE,0,
"John FitzPatrick TE • GB",TE,0,0.00
"Ben Yurosek TE • MIN",TE,0,
"Jared Wiley TE • KC",TE,0,
"Albert Okwuegbunam TE • LV",TE,0,0.00
"Jibri Blount TE • MIA",TE,0,
"Thomas Fidone II TE • NYG",TE,0,
"Rivaldo Fairweather TE • ARI",TE,0,
"Ethan Conner TE • JAC",TE,0,
"Hakeem Butler TE • DEN",TE,0,
"James Mitchell TE • CAR",TE,0,0.00
"Tyree Jackson TE • WAS",TE,0,0.00
"John Copenhaver TE • JAC",TE,0,
"Chris Myarick TE • MIA",TE,0,
"Jake Burt TE • NE",TE,0,
"Kevin Foelsch TE • PIT",TE,0,
"Patrick Herbert TE • JAC",TE,0,
"Theo Johnson TE • NYG",TE,0,
"Pat Conroy TE • LV",TE,0,
"Cade Stover TE • HOU",TE,0,
"Lachlan Pitts TE • CHI",TE,0,
"Rysen John TE • CHI",TE,0,
"Christian Trahan TE • CIN",TE,0,
"Tyler Neville TE • DAL",TE,0,
"David Martin-Robinson TE • TEN",TE,0,
"Carson Towt TE • IND",TE,0,
"Camren McDonald TE • LAR",TE,0,
"Trey Knox TE • MIN",TE,0,
"Patrick Murtagh TE • DEN",TE,0,
"Riley Sharp TE • BAL",TE,0,
"Nikola Kalinic TE • CHI",TE,0,
"Thomas Greaney TE • CLE",TE,0,
"Briley Moore-McKinney TE • TEN",TE,0,
"Eli Wolf TE • WAS",TE,0,
"Moritz Boehringer TE • CIN",TE,0,
"Dylan Leonard TE • DEN",TE,0,
"Scooter Harrington TE • CHI",TE,0,
"Nick Eubanks TE • IND",TE,0,
"Tip Reiman TE • ARI",TE,0,
"Qadir Ismail TE • CHI",TE,0,
"Cole Fotheringham TE • NE",TE,0,0.00
"Cody Hardy TE • NO",TE,0,
"Tucker Fisk TE • LAC",TE,0,0.00
"JJ Galbreath TE • PIT",TE,0,
"Giovanni Ricci TE • DET",TE,0,0.00
"Jelani Woods TE • NYJ",TE,0,
"Sean McKeon TE • IND",TE,0,0.00
"Nick Muse TE • NYJ",TE,0,0.00
"Eli Stowers TE • PHI",TE,0,
"Charles Scarff TE • BAL",TE,0,
"Tanner Koziol TE • JAC",TE,0,
"Dom Wood-Anderson TE • SEA",TE,0,
"DeShon Williams TE • SEA",TE,0,
"RJ Maryland TE • GB",TE,0,
"Michael Trigg TE • DAL",TE,0,
"Dominique Dafney TE • CAR",TE,0,
"Kris Leach TE • DEN",TE,0,
"Kalif Jackson TE • MIA",TE,0,
"Jake Briningstool TE • KC",TE,0,
"Zack Kuntz TE • MIA",TE,0,0.00
"Treyton Welch TE • NO",TE,0,
"Jared Scott TE • IND",TE,0,
"Jermaine Terry II TE • NYG",TE,0,
"Kenny Fletcher Jr. TE • TB",TE,0,
"Keenen Brown TE • HOU",TE,0,
"Oscar Cardenas TE • ARI",TE,0,
"Tyler Mabry TE • CAR",TE,0,
"Armani Rogers TE • BUF",TE,0,
"Kyle Markway TE • LAR",TE,0,
"Marshall Lang TE • MIN",TE,0,
"McCallan Castles TE • GB",TE,0,
"John Michael Gyllenborg TE • KC",TE,0,
"Colson Yankoff TE • WAS",TE,0,
"Hunter Thedford TE • CLE",TE,0,
"C.J. Conrad TE • NYG",TE,0,
"Keleki Latu TE • BUF",TE,0,
"Jake Hausmann TE • WAS",TE,0,
"Matt Seybert TE • LAC",TE,0,
"Jameson Geers TE • ARI",TE,0,
"Maximilian Mang TE • NYG",TE,0,
"Izaiah Gathings TE • KC",TE,0,
"Zach Heins TE • LAC",TE,0,
"Max Bredeson TE • MIN",TE,0,
"Khalil Dinkins TE • SF",TE,0,
"Layne Pryor TE • HOU",TE,0,
"Curtis Hodges TE • CAR",TE,0,
"Grant Calcaterra TE • PHI",TE,0,0.00
"Austin Allen TE • GB",TE,0,
"Nate Adkins TE • DEN",TE,0,0.00
"Miles Kitselman TE • DET",TE,0,
"Heinrich Haarberg TE • CAR",TE,0,
"Andrew Vollert TE • IND",TE,0,
"Christian Scotland-Williamson TE • PIT",TE,0,
"Thaddeus Moss TE • CIN",TE,0,
"Joe Royer TE • CLE",TE,0,
"Sam Roush TE • CHI",TE,0,
"Alize Mack TE • TEN",TE,0,
"Lance Mason TE • SEA",TE,0,
"Oronde Gadsden II TE • LAC",TE,0,
"Jack Stoll TE • CLE",TE,0,0.00
"Zaire Mitchell-Paden TE • NO",TE,0,
"Darion Clark TE • CHI",TE,0,
"Colston Loveland TE • CHI",TE,0,
"Dax Raymond TE • PIT",TE,0,
"Connor Davis TE • CLE",TE,0,
"Dallin Holker TE • NO",TE,0,
"Evan Svoboda TE • LAC",TE,0,
"Mitchell Evans TE • CAR",TE,0,
"Jody Fortson TE • KC",TE,0,
"Louis Hansen TE • HOU",TE,0,
"Carter Runyon TE • LV",TE,0,
"Leonard Taylor TE • JAC",TE,0,
"Bruno Labelle TE • ARI",TE,0,
"Jeremiah Hall TE • NYG",TE,0,
"Anthony Torres TE • LAR",TE,0,
"Grayson Gunter TE • JAC",TE,0,
"Patrick Gurd TE • LV",TE,0,
"Michael Jacobson TE • NO",TE,0,
"Elijah Arroyo TE • SEA",TE,0,
"Stephen Carlson TE • CHI",TE,0,0.00
"Shawn Bowman TE • JAC",TE,0,
"Hunter Long TE • JAC",TE,0,0.00
"Josh Kattus TE • CIN",TE,0,
"AJ Barner TE • SEA",TE,0,
"Billy Brown TE • IND",TE,0,
"Tanner McLachlan TE • SF",TE,0,
"Jake Phillips TE • PIT",TE,0,
"Luke Lachey TE • GB",TE,0,
"DJ Rogers TE • DAL",TE,0,
"Nick Vannett TE • LAR",TE,0,0.00
"Matthew Hibner TE • BAL",TE,0,
"Garrett Walston TE • SF",TE,0,
"Messiah Swinson TE • GB",TE,0,
"Cade Brewer TE • SEA",TE,0,
"Justin Joly TE • DEN",TE,0,
"Anthony Firkser TE • WAS",TE,0,0.00
"Joshua Simon TE • ATL",TE,0,
"Gunnar Oakes TE • DET",TE,0,
"Josh Babicz TE • GB",TE,0,
"Caleb Lohner TE • DEN",TE,0,
"Anthony Norris TE • DEN",TE,0,
"Cam Grandy TE • CIN",TE,0,
"Joel Honigford TE • ARI",TE,0,
"Naz Bohannon TE • JAC",TE,0,
"Jalin Conyers TE • MIA",TE,0,
"Mitch Van Vooren TE • NE",TE,0,
"Princeton Fant TE • DAL",TE,0,0.00
"Luke Deal TE • DET",TE,0,
"Will Kacmarek TE • MIA",TE,0,
"Brayden Willis TE • SF",TE,0,0.00
"Chamon Metayer TE • PIT",TE,0,
"Tyler Warren TE • IND",TE,0,
"Mark Redman TE • LAR",TE,0,
"Geor'quarius Spivey TE • KC",TE,0,
"Ben Sinnott TE • WAS",TE,0,
"Kenyon Sadiq TE • NYJ",TE,0,
"Austin Stogner TE • ATL",TE,0,
"Scotty Washington TE • BAL",TE,0,
"Jay Rome TE • PIT",TE,0,
"Isaiah Searight TE • NYG",TE,0,
"Oscar Delp TE • NO",TE,0,
"John Stephens Jr. TE • DAL",TE,0,
"Zach Davidson TE • NYG",TE,0,
"Jamal Pettigrew TE • LAR",TE,0,
"Luke Benson TE • LAC",TE,0,
"DJ Thomas-Jones TE • PIT",TE,0,
"Charlie Woerner TE • ATL",TE,0,0.00
"Hayden Large TE • CHI",TE,0,
"Eli Raridon TE • NE",TE,0,
"Jerome Washington TE • ARI",TE,0,
"Austin Fort TE • TEN",TE,0,
"Brock Bowers TE • LV",TE,0,
"Thomas Odukoya TE • NE",TE,0,
"Seydou Traore TE • MIA",TE,0,
"Dallen Bentley TE • DEN",TE,0,
"Drake Dabney TE • GB",TE,0,
"Cole Herdman TE • TEN",TE,0,
"Thomas Yassmin TE • LAC",TE,0,
"Travis Koontz TE • LV",TE,0,
"Nick Guggemos TE • BUF",TE,0,
"Bryce Pierre TE • CAR",TE,0,
"Derrick Deese Jr. TE • DET",TE,0,
"Alex Gray TE • ATL",TE,0,
"Stevo Klotz TE • LAC",TE,0,
"Harold Fannin Jr. TE • CLE",TE,0,
"Charlie Taumoepeau TE • DET",TE,0,
"Jack Westover TE • NE",TE,0,
"Jack Endries TE • CIN",TE,0,
"Quentin Moore TE • WAS",TE,0,
"Baylor Cupp TE • BAL",TE,0,
"Shaun Beyer TE • GB",TE,0,
"Travis Vokolek TE • ARI",TE,0,0.00
"Caden Prieskorn TE • CAR",TE,0,
"Nolan Givan TE • DET",TE,0,
"Zach Horton TE • DET",TE,0,
"Shane Zylstra TE • BUF",TE,0,
"Mason Pline TE • KC",TE,0,
"Julian Hill TE • NE",TE,0,0.00
"Marlin Klein TE • HOU",TE,0,
"Gerrit Prince TE • KC",TE,0,
"Brayden Lenius TE • ATL",TE,0,
"Sal Cannella TE • CLE",TE,0,
"JJ Howland TE • TB",TE,0,
"Carl Tucker TE • MIA",TE,0,
"Chris Manhertz TE • NYG",TE,0,0.00
"Chris Pierce Jr. TE • CAR",TE,0,
"Michael Ezeike TE • SEA",TE,0,
"Teagan Quitoriano TE • ARI",TE,0,0.00
"Devon Garrison TE • SEA",TE,0,
"Chase Curtis TE • NYJ",TE,0,
"Mason Taylor TE • NYJ",TE,0,
"Darnell Washington TE • PIT",TE,0,0.00
"Erik Krommenhoek TE • LAC",TE,0,
"Isaac Rex TE • LAC",TE,0,
"Gavin Bartholomew TE • MIN",TE,0,
"Jake Tonges TE • SF",TE,0,
"Lake McRee TE • PIT",TE,0,
"Seth Green TE • NO",TE,0,
"John Raine TE • ATL",TE,0,
"Eric Saubert TE • SEA",TE,0,0.00
"Mason Fairchild TE • NO",TE,0,
"Ben Beise TE • TB",TE,0,
"Blake Whiteheart TE • CLE",TE,0,0.00
"Mark Vital TE • KC",TE,0,
"Tre Watson TE • KC",TE,0,
"Marcus Santos-Silva TE • CLE",TE,0,
"Devin Culp TE • TB",TE,0,
"Christian Sims TE • LAR",TE,0,
"Chase Harrell TE • SF",TE,0,
"Nick Kallerup TE • SEA",TE,0,
"Neal Johnson TE • NYJ",TE,0,
"Colin Granger TE • CAR",TE,0,
"Erick All TE • CIN",TE,0,
"Tyler Davis TE • NE",TE,0,
"Brevyn Spann-Ford TE • DAL",TE,0,
"Jake Roh TE • ATL",TE,0,
"E.J. Jenkins TE • PHI",TE,0,
"Bauer Sharp TE • TB",TE,0,
"Jaden Oberkrom K • CLE",K,0,
"Blake Haubeil K • CAR",K,0,
"Clayton Hatfield K • IND",K,0,
"Justin Rohrwasser K • NE",K,0,
"Jonathan Kim K • CHI",K,0,
"Andre Szmyt K • CLE",K,0,
"Jonathan Garibay K • DAL",K,0,
"Lenny Krieg K • NYJ",K,0,
"James McCourt K • LV",K,0,
"Gabriel Plascencia K • CHI",K,0,
"Ryan Fitzgerald K • CAR",K,0,
"Tanner Brown K • NO",K,0,
"Jude McAtamney K • NYG",K,0,
"Jack Podlesny K • GB",K,0,
"Trey Wolff K • TEN",K,0,
"Dominic Zvada K • NYG",K,0,
"John Baron K • CHI",K,0,
"Anthony Fera K • FA",K,0,
"Will Reichard K • MIN",K,0,
"Mason Shipley K • NO",K,0,
"Maddux Trujillo K • BUF",K,0,
"Ryan Coe K • TB",K,0,
"Tucker McCann K • TEN",K,0,
"Gabe Brkic K • GB",K,0,
"Drew Stevens K • WAS",K,0,
"JJ Molson K • GB",K,0,
"Joshua Karty K • ARI",K,0,
"Spencer Shrader K • IND",K,0,
"Cade York K • NYJ",K,0,
"Christopher Dunn K • LAR",K,0,
"Caden Davis K • BUF",K,0,
"Matthew Wright K • BUF",K,0,0.00
"Quinn Nordin K • NE",K,0,
"Brad Craddock K • CLE",K,0,
"Corey Acosta K • SF",K,0,
"Harrison Mevis K • LAR",K,0,
"Trey Smack K • GB",K,0,
"Anthony Cantele K • FA",K,0,
"B.T. Potter K • TB",K,0,
"Kansei Matsuzawa K • LV",K,0,
"Parker White K • GB",K,0,
"Laith Marjan K • PIT",K,0,
"John Parker Romo K • ATL",K,0,
"Andrew Mevis K • JAC",K,0,
"Tyler Loop K • BAL",K,0,
"John Hoyland K • BAL",K,0,
"Jake Verity K • TB",K,0,
"Dan Conroy K • FA",K,0,
"Charlie Smyth K • NO",K,0,
"Alex Hale K • GB",K,0,
"Austin MacGinnis K • LAR",K,0,
"Ben Sauls K • NYG",K,0,
"Andrew Furney K • NYJ",K,0,
"Jared Roberts K • FA",K,0,
"Cam Little K • JAC",K,0,
"Zane Gonzalez K • MIA",K,0,
"Jose Borregales K • TB",K,0,
"Andres Borregales K • NE",K,0,
"Alex Quevedo K • NO",K,0,
"James Turner K • GB",K,0,
"Matthew Trickett K • ATL",K,0,
"Mark McNamee K • GB",K,0,
"Jake Bates K • DET",K,0,
