Player,POS,Total FPTS,Avg FPTS
"Taye Barber WR • TB",WR,0,
"Joseph Manjack IV WR • DEN",WR,0,
"DaVaris Daniels WR • NE",WR,0,
"Levi Wentz WR • PIT",WR,0,
"Tyler Adams WR • IND",WR,0,
"Phillip Dorsett WR • LV",WR,0,
"Roc Taylor WR • PIT",WR,0,
"Deven Thompkins WR • BUF",WR,0,0.00
"Jackson Meeks WR • DET",WR,0,0.00
"Chris Tyree WR • NO",WR,0,
"T.J. Rahming WR • MIA",WR,0,
"Chris Hilton Jr. WR • WAS",WR,0,
"Camden Brown WR • DAL",WR,0,
"Dillon Mitchell WR • MIN",WR,0,
"Rashad Rochelle WR • SEA",WR,0,
"Jamison Crowder WR • WAS",WR,0,
"DeVontres Dukes WR • DEN",WR,0,
"Bryce Ford-Wheaton WR • NYG",WR,0,
"Kyron Hudson WR • CHI",WR,0,
"Michael Woods II WR • DEN",WR,0,
"David Moore WR • CAR",WR,0,0.00
"Isaiah Winstead WR • NYJ",WR,0,
"Ben Patterson WR • JAC",WR,0,
"Ed Lee WR • NE",WR,0,
"Johnny King WR • PHI",WR,0,
"Ja'Kobi Lane WR • BAL",WR,0,
"Dalton Schoen WR • KC",WR,0,
"Rashon Ceaser WR • TEN",WR,0,
"Jerreth Sterns WR • LAR",WR,0,
"Jadon Haselwood WR • PHI",WR,0,
"Willie Johnson WR • JAC",WR,0,
"Papi White WR • TEN",WR,0,
"Jhamon Ausbon WR • PHI",WR,0,
"Demetris Robertson WR • SEA",WR,0,
"Moochie Dixon WR • NO",WR,0,
"Colton Dowell WR • SF",WR,0,
"Tavonn Salter WR • ATL",WR,0,
"Lance McCutcheon WR • TEN",WR,0,
"Josh Imatorbhebhe WR • JAC",WR,0,
"Daje Johnson WR • ATL",WR,0,
"Chase Roberts WR • LV",WR,0,
"Ayir Asante WR • NYG",WR,0,
"Cam Johnson WR • CAR",WR,0,
"Kyle Philips WR • LV",WR,0,
"Andre Baccellia WR • ARI",WR,0,0.00
"Matt Landers WR • TEN",WR,0,
"Dayton Wade WR • BAL",WR,0,
"Kole Wilson WR • CLE",WR,0,
"Jenson Stoshak WR • CAR",WR,0,
"DaMarkus Lodge WR • CIN",WR,0,
"Josh Jarboe WR • FA",WR,0,
"Changa Hodge WR • ARI",WR,0,
"Cameron Camper WR • JAC",WR,0,
"Brian Cobbs WR • ARI",WR,0,
"Reece Horn WR • CIN",WR,0,
"Thomas Sperbeck WR • TB",WR,0,
"Sincere Brown WR • LAC",WR,0,
"Xavier Johnson WR • CIN",WR,0,
"Tre'Shaun Harrison WR • TEN",WR,0,
"Kobe Hudson WR • CAR",WR,0,
"Cephus Johnson III WR • TB",WR,0,
"Devonte Ross WR • LAC",WR,0,
"Malik Taylor WR • DET",WR,0,
"Devon Williams WR • BAL",WR,0,
"Calvin Jackson Jr. WR • MIA",WR,0,
"Tyren Montgomery WR • TEN",WR,0,
"Joseph Ngata WR • PHI",WR,0,
"Winston Wright Jr. WR • CLE",WR,0,
"Gary Chambers WR • BUF",WR,0,
"Jamal Agnew WR • ATL",WR,0,0.00
"Jeff Foreman WR • LV",WR,0,
"Zachariah Branch WR • ATL",WR,0,
"Zion Bowens WR • WAS",WR,0,
"Javon McKinley WR • PIT",WR,0,
"Jeremy Gallon WR • LV",WR,0,
"Dontae Fleming WR • MIN",WR,0,
"Sean Ryan WR • BAL",WR,0,
"E.J. Williams Jr. WR • LV",WR,0,
"Josh Harper WR • LV",WR,0,
"Tre Turner WR • LV",WR,0,
"Sam Brown Jr. WR • GB",WR,0,
"De'Mornay Pierson-El WR • DEN",WR,0,
"Jared Smart WR • ARI",WR,0,
"Jamoi Mayes WR • CIN",WR,0,
"Anthony Johnson WR • PIT",WR,0,
"Sage Surratt WR • ARI",WR,0,
"Beaux Collins WR • NYG",WR,0,0.00
"Nsimba Webster WR • CHI",WR,0,
"Cyrus Holder WR • CHI",WR,0,
"Coleman Owen WR • IND",WR,0,0.00
"Bryce Lance WR • NO",WR,0,
"Josh Kelly WR • HOU",WR,0,
"Jacob Cowing WR • SF",WR,0,
"Xavier Loyd WR • KC",WR,0,
"Nate McCollum WR • ARI",WR,0,
"Drake Stoops WR • LAR",WR,0,
"Steven Sims WR • ARI",WR,0,0.00
"Isaac Zico WR • ARI",WR,0,
"Octavian Smith Jr. WR • BAL",WR,0,
"Xavier Weaver WR • ARI",WR,0,0.00
"Ty Scott WR • SEA",WR,0,
"Devin Duvernay WR • ARI",WR,0,0.00
"Justyn Ross WR • KC",WR,0,
"Deion Burks WR • IND",WR,0,
"Xavier Guillory WR • BAL",WR,0,
"Silas Bolden WR • HOU",WR,0,
"Ra'Shaun Henry WR • SEA",WR,0,
"Jimmy Holiday WR • KC",WR,0,0.00
"Devon Garrison TE • SEA",TE,0,
"Jody Fortson TE • KC",TE,0,
"John Raine TE • ATL",TE,0,
"Max Klare TE • LAR",TE,0,
"Louis Hansen TE • HOU",TE,0,
"Oscar Cardenas TE • ARI",TE,0,
"Patrick Murtagh TE • DEN",TE,0,
"Jacob Harris TE • TB",TE,0,
"Matt Seybert TE • LAC",TE,0,
"Foster Moreau TE • HOU",TE,0,0.00
"Ben Yurosek TE • MIN",TE,0,0.00
"John Stephens Jr. TE • DAL",TE,0,
"Thaddeus Moss TE • CIN",TE,0,
"Isaac Rex TE • LAC",TE,0,
"Cole Fotheringham TE • NE",TE,0,
"Christian Trahan TE • CIN",TE,0,
"Tanner Taula TE • TB",TE,0,
"Jake Burt TE • NE",TE,0,
"Mason Fairchild TE • NO",TE,0,
"Camren McDonald TE • LAR",TE,0,
"Anthony Norris TE • DEN",TE,0,
"Christian Sims TE • LAR",TE,0,
"Riley Nowakowski TE • PIT",TE,0,
"Thomas Fidone II TE • NYG",TE,0,0.00
"Tre' McKitty TE • HOU",TE,0,
"Alex Gray TE • ATL",TE,0,
"Dae'Quan Wright TE • PHI",TE,0,
"Pat Conroy TE • LV",TE,0,
"Gerald Everett TE • CHI",TE,0,
"Moliki Matavao TE • NO",TE,0,0.00
"Hunter Thedford TE • CLE",TE,0,
"Harrison Bryant TE • SEA",TE,0,0.00
"Chris Manhertz TE • NYG",TE,0,0.00
"James Mitchell TE • CAR",TE,0,0.00
"Garrett Walston TE • SF",TE,0,
"JJ Howland TE • TB",TE,0,
"Qadir Ismail TE • CHI",TE,0,
"Cole Herdman TE • TEN",TE,0,
"JJ Galbreath TE • PIT",TE,0,
"Austin Allen TE • GB",TE,0,
"Ethan Conner TE • JAC",TE,0,
"Jamal Pettigrew TE • LAR",TE,0,
"Tyler Neville TE • DAL",TE,0,
"Noah Gindorff TE • PIT",TE,0,
"Justin Johnson TE • ARI",TE,0,
"Thomas Greaney TE • CLE",TE,0,
"Austin Fort TE • TEN",TE,0,
"Curtis Hodges TE • CAR",TE,0,
"Connor Davis TE • CLE",TE,0,
"Charles Scarff TE • BAL",TE,0,
"Zaire Mitchell-Paden TE • NO",TE,0,0.00
"Stevo Klotz TE • LAC",TE,0,
"Ross Dwelley TE • CAR",TE,0,0.00
"Carson Williams TE • LV",TE,0,
"Princeton Fant TE • DAL",TE,0,0.00
"RJ Maryland TE • GB",TE,0,
"Bruno Labelle TE • ARI",TE,0,
"Nick Kallerup TE • SEA",TE,0,0.00
"Cade Stover TE • HOU",TE,0,0.00
"Zach Heins TE • LAC",TE,0,
"Neal Johnson TE • NYJ",TE,0,
"John Michael Gyllenborg TE • KC",TE,0,
"Eli Raridon TE • NE",TE,0,
"Joshua Simon TE • ATL",TE,0,
"Tanner McLachlan TE • SF",TE,0,
"Dan Villari TE • LAR",TE,0,
"Carter Runyon TE • LV",TE,0,0.00
"Dax Raymond TE • PIT",TE,0,
"Eli Wolf TE • WAS",TE,0,
"Ben Beise TE • TB",TE,0,
"Drake Dabney TE • GB",TE,0,0.00
"Hayden Rucci TE • SF",TE,0,0.00
"Chamon Metayer TE • PIT",TE,0,
"Alize Mack TE • TEN",TE,0,
"Izaiah Gathings TE • KC",TE,0,
"La'Michael Pettway TE • NE",TE,0,
"Jelani Woods TE • NYJ",TE,0,0.00
"CJ Dippre TE • NE",TE,0,0.00
"Nolan Givan TE • DET",TE,0,
"Isaiah Searight TE • NYG",TE,0,
"Gavin Bartholomew TE • MIN",TE,0,
"Jack Westover TE • NE",TE,0,0.00
"Geor'quarius Spivey TE • KC",TE,0,
"Zack Kuntz TE • MIA",TE,0,
"Tyler Mabry TE • CAR",TE,0,
"Trey Knox TE • MIN",TE,0,
"Erick All TE • CIN",TE,0,
"Jordan Murray TE • CHI",TE,0,
"Jake Hausmann TE • WAS",TE,0,
"Irv Smith TE • HOU",TE,0,
"Geoff Swaim TE • CLE",TE,0,
"Dylan Leonard TE • DEN",TE,0,
"Marshall Lang TE • MIN",TE,0,
"Kole Taylor TE • CIN",TE,0,
"Kyle Markway TE • LAR",TE,0,
"Johnny Lumpkin TE • GB",TE,0,
"Nick Vannett TE • LAR",TE,0,0.00
"Hakeem Butler TE • DEN",TE,0,
"Dom Wood-Anderson TE • SEA",TE,0,
"Maximilian Mang TE • NYG",TE,0,
"Durham Smythe TE • BAL",TE,0,0.00
"Jay Rome TE • PIT",TE,0,
"Matt Sokol TE • PIT",TE,0,
"Jack Endries TE • CIN",TE,0,
"Briley Moore-McKinney TE • TEN",TE,0,
"Jacob Breeland TE • BAL",TE,0,
"Kenyon Sadiq TE • NYJ",TE,0,
"Steven Stilianos TE • DET",TE,0,
"Erik Krommenhoek TE • LAC",TE,0,
"DJ Rogers TE • DAL",TE,0,
"Eli Stowers TE • PHI",TE,0,
"Chris Pierce Jr. TE • CAR",TE,0,
"Jerome Washington TE • ARI",TE,0,
"Nick Guggemos TE • BUF",TE,0,
"Hayden Hurst TE • LAC",TE,0,
"Jermaine Terry II TE • NYG",TE,0,
"Chase Curtis TE • NYJ",TE,0,
"Moritz Boehringer TE • CIN",TE,0,
"Charlie Woerner TE • ATL",TE,0,0.00
"Daniel Crawford TE • GB",TE,0,
"Brian Walker TE • BAL",TE,0,
"Graham Adomitis TE • IND",TE,0,
"C.J. Conrad TE • NYG",TE,0,
"Andrew Vollert TE • IND",TE,0,
"Payne Durham TE • TB",TE,0,0.00
"Cam Sutton TE • SEA",TE,0,
"Donald Parham Jr. TE • PIT",TE,0,
"Artayvious Lynn TE • DAL",TE,0,
"Dylan Parham TE • DEN",TE,0,
"Lincoln Sefcik TE • NYJ",TE,0,
"Nick Muse TE • NYJ",TE,0,
"Dallen Bentley TE • DEN",TE,0,
"Bauer Sharp TE • TB",TE,0,
"Rivaldo Fairweather TE • ARI",TE,0,
"MyCole Pruitt TE • PIT",TE,0,
"Sal Cannella TE • CLE",TE,0,0.00
"Chase Harrell TE • SF",TE,0,
"Nikola Kalinic TE • CHI",TE,0,0.00
"Brayden Lenius TE • ATL",TE,0,
"Michael Jacobson TE • NO",TE,0,
"Christian Scotland-Williamson TE • PIT",TE,0,
"Derrick Deese Jr. TE • DET",TE,0,
"Patrick Gurd TE • LV",TE,0,
"Jaheim Bell TE • PIT",TE,0,
"Luke Deal TE • DET",TE,0,
"Oscar Delp TE • NO",TE,0,
"Michael Ezeike TE • SEA",TE,0,
"Kenny Fletcher Jr. TE • TB",TE,0,
"Justin Joly TE • DEN",TE,0,
"Will Kacmarek TE • MIA",TE,0,
"Charlie Taumoepeau TE • DET",TE,0,
"John Copenhaver TE • JAC",TE,0,
"Cam Grandy TE • CIN",TE,0,0.00
"Tyler Davis TE • NE",TE,0,
"DJ Thomas-Jones TE • PIT",TE,0,
"Justin Tukes TE • PHI",TE,0,
"Jared Scott TE • IND",TE,0,
"Luke Benson TE • LAC",TE,0,
"Lachlan Pitts TE • CHI",TE,0,
"Mason Pline TE • KC",TE,0,
"Jake Roh TE • ATL",TE,0,
"Scotty Washington TE • BAL",TE,0,
"Travis Vokolek TE • ARI",TE,0,0.00
"Billy Brown TE • IND",TE,0,
"Caleb Lohner TE • DEN",TE,0,
"Keenen Brown TE • HOU",TE,0,
"Shawn Bowman TE • JAC",TE,0,
"Jordan Petaia TE • LAC",TE,0,
"Leonard Taylor TE • JAC",TE,0,
"Quentin Moore TE • WAS",TE,0,
"Pharaoh Brown TE • ARI",TE,0,0.00
"Brayden Willis TE • SF",TE,0,0.00
"DeShon Williams TE • SEA",TE,0,
"Scooter Harrington TE • CHI",TE,0,
"Temuchin Hodges TE • PIT",TE,0,
"Dallin Holker TE • NO",TE,0,
"Lucas Krull TE • DEN",TE,0,0.00
"Joel Honigford TE • ARI",TE,0,
"Robert Tonyan TE • PIT",TE,0,0.00
"Joe Royer TE • CLE",TE,0,
"Kevin Foelsch TE • PIT",TE,0,
"Jameson Geers TE • ARI",TE,0,
"Gerrit Prince TE • KC",TE,0,
"Nate Boerkircher TE • JAC",TE,0,
"Justin Rigg TE • TEN",TE,0,
"Will Mallory TE • IND",TE,0,0.00
"Sam Pitz TE • BAL",TE,0,
"Miles Kitselman TE • DET",TE,0,
"Jack Velling TE • ATL",TE,0,
"Marcedes Lewis TE • DEN",TE,0,0.00
"C.J. Uzomah TE • PHI",TE,0,
"Caden Prieskorn TE • CAR",TE,0,
"Rohan Jones TE • LAR",TE,0,
"Gunnar Oakes TE • DET",TE,0,
"Heinrich Haarberg TE • CAR",TE,0,
"Tyree Jackson TE • WAS",TE,0,
"Jalin Conyers TE • MIA",TE,0,
"Shaun Beyer TE • GB",TE,0,
"Dalton Keene TE • HOU",TE,0,
"Tanner Koziol TE • JAC",TE,0,
"Sam Roush TE • CHI",TE,0,
"Bryson Nesbit TE • MIN",TE,0,
"Pro Wells TE • CIN",TE,0,
"Josh Cuevas TE • BAL",TE,0,
"Mitch Van Vooren TE • NE",TE,0,
"Thomas Gordon TE • DET",TE,0,
"Alec Holler TE • DAL",TE,0,
"Ben Sims TE • MIA",TE,0,0.00
"Feleipe Franks TE • CAR",TE,0,0.00
"Tanner Arkin TE • NE",TE,0,
"Rysen John TE • CHI",TE,0,
"Bernhard Seikovits TE • ARI",TE,0,
"Travis Koontz TE • LV",TE,0,
"Jeremiah Hall TE • NYG",TE,0,
"Jacob Warren TE • NE",TE,0,
"McCallan Castles TE • GB",TE,0,
"Stephen Carlson TE • CHI",TE,0,0.00
"Patrick Herbert TE • JAC",TE,0,
"Treyton Welch TE • NO",TE,0,0.00
"Tanner Brown K • NO",K,0,
"Mark McNamee K • GB",K,0,
"Jared Roberts K • FA",K,0,
"Corey Acosta K • SF",K,0,
"Tyler Bass K • BUF",K,0,
"Tucker McCann K • TEN",K,0,
"Christopher Dunn K • LAR",K,0,
"Lenny Krieg K • NYJ",K,0,
"Jose Borregales K • TB",K,0,
"Alex Hale K • GB",K,0,
"Trey Wolff K • TEN",K,0,
"Drew Stevens K • WAS",K,0,
"Andrew Furney K • NYJ",K,0,
"James McCourt K • LV",K,0,
"Kansei Matsuzawa K • LV",K,0,
"Quinn Nordin K • NE",K,0,
"Matthew Trickett K • ATL",K,0,
"Jack Podlesny K • GB",K,0,
"John Baron K • CHI",K,0,
"Austin MacGinnis K • LAR",K,0,
"Caden Davis K • BUF",K,0,
"Anthony Cantele K • FA",K,0,
"Alex Quevedo K • NO",K,0,
"Jaden Oberkrom K • CLE",K,0,
"Mason Shipley K • NO",K,0,
"Trey Smack K • GB",K,0,
"Ryan Coe K • TB",K,0,
"Greg Joseph K • LV",K,0,
"Maddux Trujillo K • BUF",K,0,
"B.T. Potter K • TB",K,0,
"Justin Rohrwasser K • NE",K,0,
"JJ Molson K • GB",K,0,
"Anders Carlson K • NYJ",K,0,
"Gabriel Plascencia K • CHI",K,0,
"Dan Conroy K • FA",K,0,
"Brad Craddock K • CLE",K,0,
"Andrew Mevis K • JAC",K,0,
"John Hoyland K • BAL",K,0,
"Parker White K • GB",K,0,
"Jason Sanders K • NYJ",K,0,
"Jonathan Kim K • CHI",K,0,
"Justin Tucker K • BAL",K,0,
"Gabe Brkic K • GB",K,0,
"Austin Seibert K • WAS",K,0,
"Jake Verity K • TB",K,0,
"Clayton Hatfield K • IND",K,0,
"Dustin Hopkins K • CLE",K,0,
"Jonathan Garibay K • DAL",K,0,
"Laith Marjan K • PIT",K,0,
"Dominic Zvada K • NYG",K,0,
"Cade York K • NYJ",K,0,
"Greg Zuerlein K • NYJ",K,0,
"Anthony Fera K • FA",K,0,
"Blake Haubeil K • CAR",K,0,
"James Turner K • GB",K,0,
